ano,rodada,data_rsssf,mandante,visitante,gols_mandante,gols_visitante,resultado,vencedor,fonte,fonte_url,status_coleta,jogos_esperados_ano,jogos_extraidos_ano
2004,26,Aug 22,Internacional,Coritiba,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Fluminense,Săo Paulo,1,0,1 x 0,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Vitória,Palmeiras,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Goiás,Ponte Preta,5,0,5 x 0,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Guarani,Vasco da Gama,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Atlético-MG,Botafogo,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Santos,Figueirense,4,1,4 x 1,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Atlético-PR,Paysandu,2,0,2 x 0,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,26,Aug 22,Juventude,Săo Caetano,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 28,Gręmio,Goiás,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 28,Paysandu,Internacional,2,1,2 x 1,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 28,Botafogo,Criciúma,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 28,Paraná,Juventude,1,2,1 x 2,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 28,Săo Paulo,Guarani,3,3,3 x 3,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Figueirense,Vitória,2,1,2 x 1,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Vasco da Gama,Fluminense,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Săo Caetano,Flamengo,0,1,0 x 1,Flamengo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Ponte Preta,Atlético-MG,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Cruzeiro,Santos,4,4,4 x 4,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Coritiba,Atlético-PR,1,2,1 x 2,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,27,Aug 29,Palmeiras,Corinthians,0,1,0 x 1,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Figueirense,Goiás,3,2,3 x 2,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Fluminense,Internacional,3,1,3 x 1,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Criciúma,Săo Caetano,0,4,0 x 4,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Ponte Preta,Palmeiras,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Cruzeiro,Paraná,1,4,1 x 4,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Săo Paulo,Coritiba,2,3,2 x 3,Coritiba,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Corinthians,Atlético-MG,1,0,1 x 0,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 1,Juventude,Santos,1,2,1 x 2,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 2,Paysandu,Botafogo,2,0,2 x 0,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 2,Atlético-PR,Guarani,2,0,2 x 0,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 2,Gręmio,Vasco da Gama,1,2,1 x 2,Vasco da Gama,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,28,Sep 2,Flamengo,Vitória,2,0,2 x 0,Flamengo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 7,Vasco da Gama,Paysandu,0,1,0 x 1,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 7,Palmeiras,Cruzeiro,1,3,1 x 3,Cruzeiro,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Săo Caetano,Figueirense,1,0,1 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Internacional,Flamengo,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Goiás,Criciúma,2,1,2 x 1,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Guarani,Corinthians,0,1,0 x 1,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Atlético-MG,Juventude,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Santos,Atlético-PR,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 8,Paraná,Săo Paulo,0,2,0 x 2,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 9,Coritiba,Ponte Preta,2,0,2 x 0,Coritiba,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 9,Botafogo,Gręmio,2,1,2 x 1,Botafogo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,29,Sep 9,Vitória,Fluminense,2,3,2 x 3,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 11,Săo Paulo,Cruzeiro,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 11,Guarani,Juventude,3,1,3 x 1,Guarani,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 11,Vasco da Gama,Săo Caetano,1,2,1 x 2,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 11,Goiás,Internacional,1,0,1 x 0,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Figueirense,Botafogo,3,1,3 x 1,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Gręmio,Paysandu,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Fluminense,Flamengo,2,1,2 x 1,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Vitória,Criciúma,1,0,1 x 0,Vitória,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Atlético-MG,Coritiba,2,1,2 x 1,Atlético-MG,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Atlético-PR,Corinthians,3,1,3 x 1,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Palmeiras,Santos,1,2,1 x 2,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,30,Sep 12,Ponte Preta,Paraná,0,2,0 x 2,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 18,Criciúma,Fluminense,0,2,0 x 2,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 18,Săo Caetano,Gręmio,2,0,2 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 18,Paraná,Guarani,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 18,Santos,Atlético-MG,2,0,2 x 0,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Internacional,Vitória,2,1,2 x 1,Internacional,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Flamengo,Goiás,4,0,4 x 0,Flamengo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Botafogo,Vasco da Gama,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Paysandu,Figueirense,3,1,3 x 1,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Cruzeiro,Atlético-PR,2,4,2 x 4,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Coritiba,Palmeiras,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Corinthians,Săo Paulo,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,31,Sep 19,Juventude,Ponte Preta,1,2,1 x 2,Ponte Preta,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 24,Figueirense,Ponte Preta,0,1,0 x 1,Ponte Preta,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 25,Gręmio,Săo Paulo,2,1,2 x 1,Gręmio,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 25,Paysandu,Cruzeiro,3,1,3 x 1,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 25,Săo Caetano,Coritiba,1,0,1 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 25,Guarani,Fluminense,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 25,Atlético-MG,Internacional,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Vasco da Gama,Palmeiras,2,5,2 x 5,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Botafogo,Paraná,4,3,4 x 3,Botafogo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Santos,Vitória,4,1,4 x 1,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Atlético-PR,Flamengo,2,1,2 x 1,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Corinthians,Goiás,1,0,1 x 0,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,32,Sep 26,Juventude,Criciúma,1,0,1 x 0,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 28,Cruzeiro,Figueirense,3,3,3 x 3,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 28,Săo Paulo,Paysandu,7,0,7 x 0,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 28,Coritiba,Gręmio,2,1,2 x 1,Coritiba,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 28,Fluminense,Atlético-MG,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Criciúma,Guarani,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Internacional,Santos,2,1,2 x 1,Internacional,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Flamengo,Corinthians,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Vitória,Atlético-PR,2,3,2 x 3,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Ponte Preta,Botafogo,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Palmeiras,Săo Caetano,3,1,3 x 1,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 29,Paraná,Vasco da Gama,2,1,2 x 1,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,33,Sep 30,Goiás,Juventude,1,2,1 x 2,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Figueirense,Flamengo,3,2,3 x 2,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Gręmio,Criciúma,2,0,2 x 0,Gręmio,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Vasco da Gama,Internacional,2,0,2 x 0,Vasco da Gama,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Fluminense,Botafogo,1,4,1 x 4,Botafogo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Vitória,Paysandu,4,1,4 x 1,Vitória,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Săo Caetano,Goiás,2,0,2 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Guarani,Santos,0,1,0 x 1,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Cruzeiro,Ponte Preta,5,0,5 x 0,Cruzeiro,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Săo Paulo,Palmeiras,2,1,2 x 1,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Atlético-PR,Atlético-MG,5,0,5 x 0,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Corinthians,Juventude,1,2,1 x 2,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,34,Oct 2,Paraná,Coritiba,1,0,1 x 0,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Criciúma,Internacional,2,1,2 x 1,Criciúma,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Gręmio,Fluminense,2,3,2 x 3,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Vasco da Gama,Figueirense,1,0,1 x 0,Vasco da Gama,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Goiás,Vitória,4,0,4 x 0,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Ponte Preta,Săo Paulo,0,1,0 x 1,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Santos,Corinthians,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 6,Coritiba,Cruzeiro,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 7,Paysandu,Flamengo,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 7,Botafogo,Săo Caetano,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 7,Atlético-MG,Guarani,3,2,3 x 2,Atlético-MG,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 7,Palmeiras,Paraná,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,35,Oct 7,Juventude,Atlético-PR,3,3,3 x 3,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 16,Fluminense,Goiás,1,4,1 x 4,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 16,Vitória,Vasco da Gama,4,1,4 x 1,Vitória,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 16,Figueirense,Gręmio,2,0,2 x 0,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 16,Santos,Ponte Preta,4,0,4 x 0,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Internacional,Botafogo,3,1,3 x 1,Internacional,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Flamengo,Criciúma,3,1,3 x 1,Flamengo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Săo Caetano,Paysandu,3,0,3 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Guarani,Cruzeiro,2,0,2 x 0,Guarani,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Atlético-MG,Săo Paulo,0,5,0 x 5,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Atlético-PR,Paraná,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Corinthians,Coritiba,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,36,Oct 17,Juventude,Palmeiras,0,2,0 x 2,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Palmeiras,Atlético-PR,3,1,3 x 1,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Paysandu,Goiás,4,2,4 x 2,Paysandu,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Cruzeiro,Atlético-MG,0,3,0 x 3,Atlético-MG,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Gręmio,Internacional,1,3,1 x 3,Internacional,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Coritiba,Juventude,2,3,2 x 3,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 23,Botafogo,Vitória,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Criciúma,Figueirense,2,1,2 x 1,Criciúma,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Vasco da Gama,Flamengo,1,0,1 x 0,Vasco da Gama,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Săo Caetano,Fluminense,2,0,2 x 0,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Guarani,Ponte Preta,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Săo Paulo,Santos,1,0,1 x 0,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,37,Oct 24,Paraná,Corinthians,1,2,1 x 2,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 26,Cruzeiro,Gręmio,2,0,2 x 0,Cruzeiro,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 26,Goiás,Atlético-PR,2,0,2 x 0,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 26,Vitória,Atlético-MG,2,1,2 x 1,Vitória,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 26,Palmeiras,Botafogo,2,1,2 x 1,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Criciúma,Corinthians,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Internacional,Guarani,1,3,1 x 3,Guarani,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Flamengo,Santos,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Fluminense,Juventude,7,1,7 x 1,Fluminense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Ponte Preta,Paysandu,3,0,3 x 0,Ponte Preta,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Coritiba,Vasco da Gama,0,1,0 x 1,Vasco da Gama,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Oct 27,Paraná,Figueirense,2,1,2 x 1,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,38,Nov 3,Săo Paulo,Săo Caetano,4,2,4 x 2,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Figueirense,Săo Paulo,1,0,1 x 0,Figueirense,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Gręmio,Palmeiras,2,3,2 x 3,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Botafogo,Cruzeiro,2,1,2 x 1,Botafogo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Paysandu,Coritiba,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Guarani,Goiás,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Atlético-MG,Criciúma,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Santos,Fluminense,5,0,5 x 0,Santos,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Atlético-PR,Internacional,2,1,2 x 1,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Corinthians,Vitória,1,0,1 x 0,Corinthians,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 30,Juventude,Flamengo,1,0,1 x 0,Juventude,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Oct 31,Vasco da Gama,Ponte Preta,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,39,Nov 10,Săo Caetano,Paraná,2,1,2 x 1,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 6,Flamengo,Guarani,1,0,1 x 0,Flamengo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 6,Palmeiras,Paysandu,1,0,1 x 0,Palmeiras,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 6,Paraná,Gręmio,1,0,1 x 0,Paraná,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 6,Goiás,Atlético-MG,1,0,1 x 0,Goiás,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Criciúma,Santos,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Internacional,Corinthians,3,0,3 x 0,Internacional,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Fluminense,Atlético-PR,1,2,1 x 2,Atlético-PR,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Vitória,Juventude,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Ponte Preta,Săo Caetano,0,3,0 x 3,Săo Caetano,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Cruzeiro,Vasco da Gama,3,2,3 x 2,Cruzeiro,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Săo Paulo,Botafogo,5,2,5 x 2,Săo Paulo,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,40,Nov 7,Coritiba,Figueirense,2,0,2 x 0,Coritiba,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,41,Nov 13,Corinthians,Fluminense,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
2004,41,Nov 13,Gręmio,Ponte Preta,6,1,6 x 1,Gręmio,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok,552,552
