ano,posicao,time,pts,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo_gols,cartoes_amarelos,cartoes_vermelhos,aproveitamento,ingressos,publico_pagante,renda_bruta,renda_liquida,fonte_financeira,fonte,fonte_url,status_coleta
2019,15,Botafogo,43,38,13,4,21,31,45,-14,94.0,3.0,37.7,315322.0,302512.0,7983690.7,-1421040.02,Sr.Goool,CBF,,ok
2019,16,Ceará,39,38,10,9,19,36,41,-5,85.0,3.0,34.2,497995.0,494191.0,8215299.0,2773419.840000001,Sr.Goool,CBF,,ok
2019,17,Cruzeiro,36,38,7,15,16,27,46,-19,81.0,6.0,31.6,435766.0,426335.0,7452769.5,1218657.07,Sr.Goool,CBF,,ok
2019,18,CSA,32,38,8,8,22,24,58,-34,90.0,4.0,28.1,203539.0,203419.0,6730566.0,3521519.22,Sr.Goool,CBF,,ok
2019,19,Chapecoense,32,38,7,11,20,31,52,-21,80.0,6.0,28.1,114071.0,114071.0,4562352.5,1372421.2300000002,Sr.Goool,CBF,,ok
2019,20,Avaí,20,38,3,11,24,18,62,-44,79.0,10.0,17.5,146384.0,146384.0,7017940.9,422893.09,Sr.Goool,CBF,,ok
2020,1,Flamengo,71,38,21,8,9,68,48,20,90.0,4.0,62.3,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,2,Internacional,70,38,20,10,8,61,35,26,91.0,9.0,61.4,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,3,Atlético Mineiro,68,38,20,8,10,64,45,19,72,6,59,,,,,,CBF,,ok
2020,4,São Paulo,66,38,18,12,8,59,41,18,95.0,2.0,57.9,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,5,Fluminense,64,38,18,10,10,55,42,13,85.0,5.0,56.1,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,6,Grêmio,59,38,14,17,7,53,40,13,70.0,8.0,51.8,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,7,Palmeiras,58,38,15,13,10,51,37,14,96.0,5.0,50.9,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,8,Santos,54,38,14,12,12,52,51,1,87.0,6.0,47.4,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,9,Athletico Paranaense,53,38,15,8,15,38,36,2,82.0,5.0,46.5,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,10,Red Bull Bragantino,53,38,13,14,11,50,40,10,81.0,4.0,46.5,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,11,Ceará,52,38,14,10,14,54,51,3,91.0,10.0,45.6,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,12,Corinthians,51,38,13,12,13,45,45,0,83.0,10.0,44.7,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,13,Atlético Goianiense,50,38,12,14,12,40,45,-5,82,6,43,,,,,,CBF,,ok
2020,14,Bahia,44,38,12,8,18,48,59,-11,87.0,8.0,38.6,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,15,Sport,42,38,12,6,20,31,50,-19,98.0,7.0,36.8,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,16,Fortaleza,41,38,10,11,17,34,44,-10,81.0,11.0,36.0,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,17,Vasco da Gama,41,38,10,11,17,37,56,-19,87.0,7.0,36.0,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,18,Goiás,37,38,9,10,19,41,63,-22,117.0,6.0,32.5,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,19,Coritiba,31,38,7,10,21,31,54,-23,82.0,8.0,27.2,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2020,20,Botafogo,27,38,5,12,21,32,62,-30,72.0,6.0,23.7,0.0,0.0,0.0,0.0,Sr.Goool,CBF,,ok
2021,1,Atlético Mineiro,84,38,26,6,6,67,34,33,82.0,4.0,73.7,368693.0,368693.0,29982020.05,22252215.98,Sr.Goool,CBF,,ok
2021,2,Flamengo,71,38,21,8,9,69,36,33,82.0,4.0,62.3,220911.0,207090.0,8510730.0,935159.38,Sr.Goool,CBF,,ok
2021,3,Palmeiras,66,38,20,6,12,58,43,15,85.0,11.0,57.9,111145.0,111145.0,6719750.48,4021150.02,Sr.Goool,CBF,,ok
2021,4,Fortaleza,58,38,17,7,14,44,45,-1,95.0,7.0,50.9,176307.0,176307.0,3656143.0,1378992.06,Sr.Goool,CBF,,ok
2021,5,Corinthians,57,38,15,12,11,40,36,4,61.0,3.0,50.0,261299.0,261299.0,14579192.7,8554192.44,Sr.Goool,CBF,,ok
2021,6,Red Bull Bragantino,56,38,14,14,10,55,46,9,95.0,3.0,49.1,20646.0,20646.0,553815.0,-242504.31,Sr.Goool,CBF,,ok
2021,7,Fluminense,54,38,15,9,14,38,38,0,91.0,4.0,47.4,124604.0,104309.0,3711567.5,-1464352.1299999997,Sr.Goool,CBF,,ok
2021,8,América Mineiro,53,38,13,14,11,41,37,4,66,2,46,,,,,,CBF,,ok
2021,9,Atlético Goianiense,53,38,13,14,11,33,36,-3,98,7,46,,,,,,CBF,,ok
2021,10,Santos,50,38,12,14,12,35,40,-5,103.0,4.0,43.9,75710.0,75710.0,1399720.0,2315.8800000000083,Sr.Goool,CBF,,ok
2021,11,Ceará,50,38,11,17,10,39,38,1,90.0,5.0,43.9,150002.0,150002.0,2317687.0,630590.1699999999,Sr.Goool,CBF,,ok
2021,12,Internacional,48,38,12,12,14,44,42,2,106.0,11.0,42.1,109764.0,109764.0,5599923.0,3948385.49,Sr.Goool,CBF,,ok
2021,13,São Paulo,48,38,11,15,12,31,39,-8,100.0,7.0,42.1,225908.0,225908.0,8459559.0,5395040.290000001,Sr.Goool,CBF,,ok
2021,14,Athletico Paranaense,47,38,13,8,17,41,45,-4,87.0,5.0,41.2,77198.0,77198.0,2307480.0,695125.25,Sr.Goool,CBF,,ok
2021,15,Cuiabá,47,38,10,17,11,34,37,-3,84.0,7.0,41.2,71456.0,71456.0,3397690.15,1815747.24,Sr.Goool,CBF,,ok
2021,16,Juventude,46,38,11,13,14,36,44,-8,93.0,4.0,40.4,43524.0,43524.0,1161430.0,663664.72,Sr.Goool,CBF,,ok
2021,17,Grêmio,43,38,12,7,19,44,51,-7,110.0,7.0,37.7,80748.0,80748.0,3326698.0,2096741.81,Sr.Goool,CBF,,ok
2021,18,Bahia,43,38,11,10,17,42,51,-9,94.0,5.0,37.7,148110.0,146833.0,3013284.0,1209353.42,Sr.Goool,CBF,,ok
2021,19,Sport,38,38,9,11,18,24,37,-13,94.0,5.0,33.3,31640.0,31640.0,1294215.0,965928.06,Sr.Goool,CBF,,ok
2021,20,Chapecoense,15,38,1,12,25,27,67,-40,82.0,10.0,13.2,13911.0,13911.0,524477.5,-156769.95,Sr.Goool,CBF,,ok
2022,1,Palmeiras,81,38,23,12,3,66,27,39,84.0,6.0,71.1,682910.0,682910.0,45421019.56,33720379.96,Sr.Goool,CBF,,ok
2022,2,Internacional,73,38,20,13,5,58,31,27,94.0,5.0,64.0,435144.0,435144.0,20329302.0,15192900.36,Sr.Goool,CBF,,ok
2022,3,Fluminense,70,38,21,7,10,63,41,22,85.0,11.0,61.4,632899.0,536987.0,16859882.5,552827.1100000001,Sr.Goool,CBF,,ok
2022,4,Corinthians,65,38,18,11,9,44,36,8,84.0,6.0,57.0,736636.0,736636.0,46369062.25,29128077.23,Sr.Goool,CBF,,ok
2022,5,Flamengo,62,38,18,8,12,60,39,21,83.0,4.0,54.4,1007500.0,983381.0,47704419.0,20936993.539999995,Sr.Goool,CBF,,ok
2022,6,Athletico Paranaense,58,38,16,10,12,48,48,0,95.0,4.0,50.9,355021.0,355021.0,10222210.0,2537238.54,Sr.Goool,CBF,,ok
2022,7,Atlético Mineiro,58,38,15,13,10,45,37,8,94.0,3.0,50.9,485984.0,485984.0,19168137.49,9289860.9,Sr.Goool,CBF,,ok
2022,8,Fortaleza,55,38,15,10,13,46,39,7,88.0,8.0,48.2,626267.0,626267.0,11043596.0,3920794.44,Sr.Goool,CBF,,ok
2022,9,São Paulo,54,38,13,15,10,55,42,13,102.0,9.0,47.4,572517.0,572517.0,25534769.0,17170537.580000002,Sr.Goool,CBF,,ok
2022,10,América Mineiro,53,38,15,8,15,40,40,0,88,5,46,,,,,,CBF,,ok
2022,11,Botafogo,53,38,15,8,15,41,43,-2,99.0,6.0,46.5,539682.0,362236.0,10689768.0,2041661.05,Sr.Goool,CBF,,ok
2022,12,Santos,47,38,12,11,15,44,41,3,102.0,7.0,41.2,225046.0,225046.0,8186393.75,3141768.34,Sr.Goool,CBF,,ok
2022,13,Goiás,46,38,11,13,14,40,53,-13,117.0,8.0,40.4,168048.0,168048.0,4313735.0,2715342.89,Sr.Goool,CBF,,ok
2022,14,Red Bull Bragantino,44,38,11,11,16,49,59,-10,93.0,7.0,38.6,90607.0,90607.0,2494755.0,-174925.07,Sr.Goool,CBF,,ok
2022,15,Coritiba,42,38,12,6,20,39,60,-21,113.0,12.0,36.8,391549.0,391549.0,7982720.0,-156183.1,Sr.Goool,CBF,,ok
2022,16,Cuiabá,41,38,10,11,17,31,42,-11,82.0,11.0,36.0,241396.0,241396.0,12055730.02,7753298.6400000015,Sr.Goool,CBF,,ok
2022,17,Ceará,37,38,7,16,15,34,41,-7,127.0,10.0,32.5,525085.0,518006.0,8047354.0,2803667.67,Sr.Goool,CBF,,ok
2022,18,Atlético Goianiense,36,38,8,12,18,39,57,-18,104,9,31,,,,,,CBF,,ok
2022,19,Avaí,35,38,9,8,21,34,60,-26,102.0,4.0,30.7,153821.0,153821.0,6028794.0,866125.61,Sr.Goool,CBF,,ok
2022,20,Juventude,22,38,3,13,22,29,69,-40,112.0,8.0,19.3,63010.0,63010.0,2205965.0,753826.01,Sr.Goool,CBF,,ok
2023,1,Palmeiras,70,38,20,10,8,64,33,31,101.0,7.0,61.4,630174.0,630174.0,45913023.53000001,31963411.16,Sr.Goool,CBF,,ok
2023,2,Grêmio,68,38,21,5,12,63,56,7,98.0,6.0,59.6,596319.0,596319.0,41833455.0,32105218.22,Sr.Goool,CBF,,ok
2023,3,Atlético Mineiro,66,38,19,9,10,52,32,20,115.0,7.0,57.9,531801.0,531801.0,31257993.05,15798162.13,Sr.Goool,CBF,,ok
2023,4,Flamengo,66,38,19,9,10,56,42,14,89.0,5.0,57.9,1052782.0,1035482.0,69555166.5,31758440.95,Sr.Goool,CBF,,ok
2023,5,Botafogo,64,38,18,10,10,58,37,21,95.0,8.0,56.1,577582.0,507130.0,24140293.0,3856245.59,Sr.Goool,CBF,,ok
2023,6,Red Bull Bragantino,62,38,17,11,10,49,35,14,110.0,7.0,54.4,114870.0,114870.0,4413725.0,619835.4700000001,Sr.Goool,CBF,,ok
2023,7,Fluminense,56,38,16,8,14,51,47,4,130.0,12.0,49.1,724868.0,565877.0,25904767.5,4655594.26,Sr.Goool,CBF,,ok
2023,8,Athletico Paranaense,56,38,14,14,10,51,43,8,113.0,4.0,49.1,423374.0,423374.0,18560780.0,5616820.869999998,Sr.Goool,CBF,,ok
2023,9,Internacional,55,38,15,10,13,46,45,1,113.0,6.0,48.2,519185.0,519185.0,23306620.0,16972350.750000004,Sr.Goool,CBF,,ok
2023,10,Fortaleza,54,38,15,9,14,45,44,1,100.0,2.0,47.4,622949.0,622949.0,10722226.0,3534910.1500000004,Sr.Goool,CBF,,ok
2023,11,São Paulo,53,38,14,11,13,40,38,2,107.0,7.0,46.5,832196.0,832196.0,47780667.5,35174601.190000005,Sr.Goool,CBF,,ok
2023,12,Cuiabá,51,38,14,9,15,40,39,1,100.0,4.0,44.7,279319.0,279319.0,14867405.0,8440936.569999998,Sr.Goool,CBF,,ok
2023,13,Corinthians,50,38,12,14,12,47,48,-1,95.0,3.0,43.9,691073.0,691073.0,42912860.27,25062067.27,Sr.Goool,CBF,,ok
2023,14,Cruzeiro,47,38,11,14,13,35,32,3,101.0,6.0,41.2,527528.0,527528.0,25853519.75,15994075.530000005,Sr.Goool,CBF,,ok
2023,15,Vasco da Gama,45,38,12,9,17,41,51,-10,103,8,39,,,,,,CBF,,ok
2023,16,Bahia,44,38,12,8,18,50,53,-3,96.0,8.0,38.6,693127.0,693127.0,22585416.520000003,11761172.339999998,Sr.Goool,CBF,,ok
2023,17,Santos,43,38,11,10,17,39,64,-25,102.0,9.0,37.7,182206.0,182206.0,8369552.5,2599883.0300000003,Sr.Goool,CBF,,ok
2023,18,Goiás,38,38,9,11,18,36,53,-17,109.0,8.0,33.3,146257.0,146257.0,5045215.0,2955827.86,Sr.Goool,CBF,,ok
2023,19,Coritiba,30,38,8,6,24,41,73,-32,68,6,26,,,,,,CBF,,ok
2023,20,América Mineiro,24,38,5,9,24,42,81,-39,86,11,21,,,,,,CBF,,ok
2024,1,Botafogo,79,38,23,10,5,59,29,30,107.0,7.0,69.3,552530.0,489731.0,33948078.0,7002636.380000001,Sr.Goool,CBF,,ok
2024,2,Palmeiras,73,38,22,7,9,60,33,27,106.0,8.0,64.0,595237.0,595237.0,49509850.93000001,33913696.88,Sr.Goool,CBF,,ok
2024,3,Flamengo,70,38,20,10,8,61,42,19,75.0,4.0,61.4,992993.0,970602.0,59579263.5,21910628.85,Sr.Goool,CBF,,ok
2024,4,Fortaleza,68,38,19,11,8,53,39,14,107.0,10.0,59.6,591382.0,591382.0,12874175.0,3618889.97,Sr.Goool,CBF,,ok
2024,5,Internacional,65,38,18,11,9,53,36,17,103.0,6.0,57.0,585584.0,585584.0,28906272.5,22128254.76,Sr.Goool,CBF,,ok
2024,6,São Paulo,59,38,17,8,13,53,43,10,111.0,7.0,51.8,758157.0,758157.0,45198850.5,29990582.649999995,Sr.Goool,CBF,,ok
2024,7,Corinthians,56,38,15,11,12,54,45,9,116.0,10.0,49.1,828501.0,828501.0,48476459.5,26754204.57,Sr.Goool,CBF,,ok
2024,8,Bahia,53,38,15,8,15,49,49,0,86.0,1.0,46.5,684409.0,684409.0,24226601.32,9793849.54,Sr.Goool,CBF,,ok
2024,9,Cruzeiro,52,38,14,10,14,43,41,2,100.0,8.0,45.6,540511.0,540511.0,26914666.85,15683567.43,Sr.Goool,CBF,,ok
2024,10,Vasco da Gama,50,38,14,8,16,43,56,-13,94.0,7.0,43.9,404164.0,384719.0,25055697.0,6271387.779999999,Sr.Goool,CBF,,ok
2024,11,Vitória,47,38,13,8,17,45,52,-7,110.0,7.0,41.2,441731.0,441731.0,12229085.0,4764000.970000001,Sr.Goool,CBF,,ok
2024,12,Atlético Mineiro,47,38,11,14,13,47,54,-7,109.0,14.0,41.2,463380.0,463380.0,28839348.48,19161255.59,Sr.Goool,CBF,,ok
2024,13,Fluminense,46,38,12,10,16,33,39,-6,118.0,13.0,40.4,738270.0,611240.0,25519499.0,648363.6100000003,Sr.Goool,CBF,,ok
2024,14,Grêmio,45,38,12,9,17,44,50,-6,93.0,8.0,39.5,387680.0,386556.0,24562866.0,16540811.160000004,Sr.Goool,CBF,,ok
2024,15,Juventude,45,38,11,12,15,48,59,-11,106.0,14.0,39.5,164750.0,164750.0,9009682.0,6109479.420000001,Sr.Goool,CBF,,ok
2024,16,Red Bull Bragantino,44,38,10,14,14,44,48,-4,109.0,7.0,38.6,113746.0,113746.0,4851305.0,1389761.15,Sr.Goool,CBF,,ok
2024,17,Athletico Paranaense,42,38,11,9,18,40,46,-6,98.0,10.0,36.8,575957.0,575957.0,20925900.0,15849283.180000002,Sr.Goool,CBF,,ok
2024,18,Criciúma,38,38,9,11,18,42,61,-19,98.0,6.0,33.3,259676.0,259676.0,11957020.0,-1376071.64,Sr.Goool,CBF,,ok
2024,19,Atlético Goianiense,30,38,7,9,22,29,58,-29,105.0,14.0,26.3,136189.0,136189.0,9383950.0,7144657.939999999,Sr.Goool,CBF,,ok
2024,20,Cuiabá,30,38,6,12,20,29,49,-20,118.0,2.0,26.3,108916.0,108916.0,8512665.05,3779456.53,Sr.Goool,CBF,,ok
2025,1,Flamengo,79,38,23,10,5,78,27,51,78.0,5.0,69.3,1131351.0,1112519.0,81773984.0,47014391.76,Sr.Goool,CBF,,ok
2025,2,Palmeiras,76,38,23,7,8,66,33,33,86.0,8.0,66.7,663772.0,663772.0,47680680.99999999,31581482.86,Sr.Goool,CBF,,ok
2025,3,Cruzeiro,70,38,19,13,6,55,31,24,105.0,5.0,61.4,762999.0,762999.0,44959741.96,37012254.37,Sr.Goool,CBF,,ok
2025,4,Mirassol,67,38,18,13,7,63,39,24,93.0,3.0,58.8,119444.0,119444.0,7427960.0,3705936.560000001,Sr.Goool,CBF,,ok
2025,5,Fluminense,64,38,19,7,12,50,39,11,82.0,5.0,56.1,577676.0,507761.0,24651439.5,7630453.06,Sr.Goool,CBF,,ok
2025,6,Botafogo,63,38,17,12,9,58,38,20,93.0,6.0,55.3,357662.0,280677.0,15519520.0,-1754387.3,Sr.Goool,CBF,,ok
2025,7,Bahia,60,38,17,9,12,50,46,4,86.0,6.0,52.6,725039.0,725039.0,26505687.0,8932411.48,Sr.Goool,CBF,,ok
2025,8,São Paulo,51,38,14,9,15,43,47,-4,102.0,6.0,44.7,544420.0,544420.0,28598317.5,15859213.44,Sr.Goool,CBF,,ok
2025,9,Grêmio,49,38,13,10,15,47,50,-3,111.0,6.0,43.0,484785.0,484785.0,26960631.0,18603419.239999995,Sr.Goool,CBF,,ok
2025,10,Red Bull Bragantino,48,38,14,6,18,45,57,-12,114.0,4.0,42.1,93413.0,93413.0,3494345.0,-1073715.85,Sr.Goool,CBF,,ok
2025,11,Atlético Mineiro,48,38,12,12,14,43,44,-1,96.0,9.0,42.1,457655.0,457655.0,24078786.160000004,10769923.249999998,Sr.Goool,CBF,,ok
2025,12,Santos,47,38,12,11,15,45,50,-5,92.0,4.0,41.2,323216.0,323216.0,21513965.04,8474013.640000002,Sr.Goool,CBF,,ok
2025,13,Corinthians,47,38,12,11,15,42,47,-5,110.0,9.0,41.2,758737.0,758737.0,54079722.4,30550453.55,Sr.Goool,CBF,,ok
2025,14,Vasco da Gama,45,38,13,6,19,55,60,-5,79.0,6.0,39.5,418426.0,407943.0,30996515.5,14039395.759999998,Sr.Goool,CBF,,ok
2025,15,Vitória,45,38,11,12,15,35,52,-17,109.0,9.0,39.5,420730.0,420730.0,11116695.0,2834748.83,Sr.Goool,CBF,,ok
2025,16,Internacional,44,38,11,11,16,44,57,-13,90.0,7.0,38.6,462940.0,462940.0,21838754.62,15099842.760000002,Sr.Goool,CBF,,ok
2025,17,Ceará,43,38,11,10,17,34,40,-6,89.0,4.0,37.7,659337.0,659337.0,13693446.0,4593016.77,Sr.Goool,CBF,,ok
2025,18,Fortaleza,43,38,11,10,17,43,58,-15,108.0,10.0,37.7,501420.0,501420.0,11081455.0,3473877.7800000003,Sr.Goool,CBF,,ok
2025,19,Juventude,35,38,9,8,21,35,69,-34,110.0,7.0,30.7,153139.0,153139.0,8686712.0,6190578.320000001,Sr.Goool,CBF,,ok
2025,20,Sport,17,38,2,11,25,28,75,-47,98.0,4.0,14.9,266062.0,266062.0,13406860.0,6164731.370000002,Sr.Goool,CBF,,ok
2026,1,Palmeiras,41,18,12,5,1,30,13,17,40,4,75.9,242588,242588,17312130.47,10722261.900000002,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,2,Flamengo,34,17,10,4,3,31,16,15,41,6,66.7,462556,456335,37794105.0,22048868.24,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,3,Fluminense,31,18,9,4,5,28,23,5,50,2,57.4,244814,209514,11862803.5,2483219.4300000006,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,4,Athletico Paranaense,30,18,9,3,6,24,18,6,45,2,55.6,244815,244815,12708900.0,10626724.14,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,5,Red Bull Bragantino,29,18,9,2,7,25,19,6,53,2,53.7,38660,38660,1659565.0,-593866.38,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,6,Bahia,26,17,7,5,5,25,23,2,45,3,51.0,300206,300206,9632026.3,3374315.97,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,7,Coritiba,26,18,7,5,6,24,24,0,34,8,48.1,191799,191799,7860216.0,5053284.1,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,8,São Paulo,25,18,7,4,7,23,20,3,44,2,46.3,199815,199815,11294988.0,6614103.53,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,9,Atlético Mineiro,24,18,7,3,8,22,23,-1,28,4,44.4,182337,182337,9191525.68,4060878.41,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,10,Corinthians,24,18,6,6,6,18,19,-1,48,7,44.4,315683,315683,23343579.8,14183463.97,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,11,Cruzeiro,24,18,6,6,6,24,28,-4,41,4,44.4,278560,278560,16929478.0,14877039.84,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,12,Botafogo,22,17,6,4,7,31,31,0,54,3,43.1,110122,98670,5024211.0,327105.51,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,13,Vitória,22,17,6,4,7,21,25,-4,46,1,43.1,160002,160002,4321453.0,877513.8799999999,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,14,Internacional,21,18,5,6,7,21,22,-1,50,1,38.9,197438,197438,10249968.0,7326730.350000001,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,15,Santos,21,18,5,6,7,26,29,-3,54,8,38.9,145669,145669,9642797.53,4353316.399999999,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,16,Grêmio,21,18,5,6,7,20,23,-3,43,6,38.9,241210,241210,15166913.88,10934319.92,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,17,Vasco da Gama,20,18,5,5,8,22,29,-7,40,3,37.0,180891,173601,11559771.5,4044192.44,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,18,Remo,18,18,4,6,8,21,29,-8,34,5,33.3,197538,197538,14986515.0,10020153.46,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,19,Mirassol,16,17,4,4,9,18,24,-6,49,5,31.4,50387,50387,2220560.0,490364.25000000006,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,20,Chapecoense,9,17,1,6,10,17,33,-16,37,4,17.6,107395,107395,6075930.0,1430504.15,Sr.Goool,Sr.Goool,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
