ano,rodada,data,hora,local,mandante,visitante,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_devolvido,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,financeiro_status,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,id_tabela_srgoool,tem_publico,tem_arrecadacao,tem_financeiro,sumula_url,boletim_financeiro_url,relatorio_jogo_url,fonte_esportiva,fonte_financeira,fonte_url,status_coleta
2003,43,Nov 22,,,Coritiba,Ponte Preta,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29724.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 22,,,Figueirense,Internacional,3,2,3 x 2,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29725.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 22,,,Flamengo,Criciúma,1,0,1 x 0,Flamengo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29727.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 22,,,Grêmio,Vasco da Gama,4,3,4 x 3,Grêmio,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29728.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,Guarani,Corinthians,0,1,0 x 1,Corinthians,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29735.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,Paraná,Cruzeiro,1,3,1 x 3,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29729.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,Paysandu,Juventude,3,2,3 x 2,Paysandu,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29733.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,Santos,Fluminense,3,1,3 x 1,Santos,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29730.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,São Caetano,Goiás,1,0,1 x 0,São Caetano,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29732.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,43,Nov 23,,,São Paulo,Vitória,3,1,3 x 1,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29734.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 29,,,Athletico Paranaense,Guarani,3,1,3 x 1,Athletico Paranaense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29738.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Corinthians,Bahia,1,2,1 x 2,Bahia,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29746.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Criciúma,Grêmio,0,2,0 x 2,Grêmio,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29743.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Cruzeiro,Paysandu,2,1,2 x 1,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29741.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 29,,,Fluminense,São Caetano,2,1,2 x 1,Fluminense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29739.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Fortaleza,Paraná,5,3,5 x 3,Fortaleza,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29744.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Goiás,Santos,3,0,3 x 0,Goiás,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29742.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 29,,,Internacional,Flamengo,3,1,3 x 1,Internacional,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29740.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 29,,,Juventude,Atlético Mineiro,1,0,1 x 0,Juventude,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29737.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Ponte Preta,São Paulo,1,2,1 x 2,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29747.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 29,,,Vasco da Gama,Figueirense,1,0,1 x 0,Vasco da Gama,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29736.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,44,Nov 30,,,Vitória,Coritiba,1,0,1 x 0,Vitória,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29745.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 6,,,Athletico Paranaense,Vasco da Gama,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29750.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 6,,,Corinthians,Paraná,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29751.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Criciúma,Bahia,3,2,3 x 2,Criciúma,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29757.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Cruzeiro,Fluminense,5,2,5 x 2,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29753.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Flamengo,Ponte Preta,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29755.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Fortaleza,Coritiba,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29754.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 6,,,Goiás,Figueirense,0,3,0 x 3,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29749.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Guarani,Paysandu,2,1,2 x 1,Guarani,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29752.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Internacional,São Paulo,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29758.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Juventude,São Caetano,2,1,2 x 1,Juventude,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29759.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 7,,,Santos,Grêmio,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29756.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,45,Dec 6,,,Vitória,Atlético Mineiro,0,1,0 x 1,Atlético Mineiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29748.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 13,,,Atlético Mineiro,Goiás,3,2,3 x 2,Atlético Mineiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29763.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Bahia,Cruzeiro,0,7,0 x 7,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29765.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 13,,,Coritiba,Criciúma,2,0,2 x 0,Coritiba,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29762.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 13,,,Figueirense,Guarani,2,0,2 x 0,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29764.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Fluminense,Juventude,1,0,1 x 0,Fluminense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29769.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Grêmio,Corinthians,3,0,3 x 0,Grêmio,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29766.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 13,,,Paraná,Vitória,2,0,2 x 0,Paraná,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29761.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Paysandu,Athletico Paranaense,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29767.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Ponte Preta,Fortaleza,2,0,2 x 0,Ponte Preta,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29768.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 13,,,São Caetano,Internacional,5,0,5 x 0,São Caetano,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29760.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,São Paulo,Flamengo,1,3,1 x 3,Flamengo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29770.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,46,Dec 14,,,Vasco da Gama,Santos,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,29771.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2004,1,Apr 21,,,Botafogo,Goiás,1,4,1 x 4,Goiás,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28458.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 22,,,Coritiba,Guarani,1,0,1 x 0,Coritiba,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28466.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Cruzeiro,Juventude,2,1,2 x 1,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28461.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Figueirense,Internacional,1,0,1 x 0,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28459.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Grêmio,Flamengo,0,0,0 x 0,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28465.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Palmeiras,Atlético Mineiro,0,0,0 x 0,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28462.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Paraná,Santos,3,2,3 x 2,Paraná,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28463.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 22,,,Paysandu,Fluminense,3,3,3 x 3,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28469.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,Ponte Preta,Corinthians,3,2,3 x 2,Ponte Preta,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28464.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 21,,,São Caetano,Vitória,1,0,1 x 0,São Caetano,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28460.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 22,,,São Paulo,Athletico Paranaense,1,0,1 x 0,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28468.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,1,Apr 22,,,Vasco da Gama,Criciúma,0,1,0 x 1,Criciúma,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28467.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Athletico Paranaense,Figueirense,0,3,0 x 3,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28475.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Atlético Mineiro,Vasco da Gama,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28473.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Corinthians,Paysandu,2,1,2 x 1,Corinthians,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28476.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Criciúma,São Paulo,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28480.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 24,,,Flamengo,Ponte Preta,0,0,0 x 0,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28470.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Fluminense,Coritiba,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28478.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 24,,,Goiás,Cruzeiro,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28471.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Guarani,São Caetano,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28477.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Internacional,Palmeiras,1,0,1 x 0,Internacional,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28474.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 24,,,Juventude,Grêmio,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28472.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Santos,Botafogo,2,0,2 x 0,Santos,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28481.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Apr 25,,,Vitória,Paraná,6,1,6 x 1,Vitória,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28479.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Botafogo,Atlético Mineiro,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28486.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Coritiba,Internacional,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28483.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Cruzeiro,Criciúma,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28484.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Figueirense,Santos,2,1,2 x 1,Figueirense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28488.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Grêmio,Corinthians,4,0,4 x 0,Grêmio,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28490.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 29,,,Palmeiras,Vitória,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28493.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 29,,,Paraná,Flamengo,2,1,2 x 1,Paraná,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28492.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Paysandu,Athletico Paranaense,0,3,0 x 3,Athletico Paranaense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28485.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,Ponte Preta,Goiás,2,0,2 x 0,Ponte Preta,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28487.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Jun 24,,,São Caetano,Juventude,1,0,1 x 0,São Caetano,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28482.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 28,,,São Paulo,Fluminense,1,0,1 x 0,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28489.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,Apr 29,,,Vasco da Gama,Guarani,0,1,0 x 1,Guarani,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28491.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Athletico Paranaense,Coritiba,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28505.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 1,,,Atlético Mineiro,Ponte Preta,1,2,1 x 2,Ponte Preta,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28496.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Corinthians,Palmeiras,0,4,0 x 4,Palmeiras,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28501.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 1,,,Criciúma,Botafogo,1,0,1 x 0,Criciúma,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28494.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Flamengo,São Caetano,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28498.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Fluminense,Vasco da Gama,1,0,1 x 0,Fluminense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28500.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 1,,,Goiás,Grêmio,4,0,4 x 0,Goiás,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28497.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Guarani,São Paulo,2,3,2 x 3,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28504.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 1,,,Internacional,Paysandu,1,0,1 x 0,Internacional,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28495.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Juventude,Paraná,4,0,4 x 0,Juventude,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28502.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Santos,Cruzeiro,1,3,1 x 3,Cruzeiro,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28499.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,May 2,,,Vitória,Figueirense,3,1,3 x 1,Vitória,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28503.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Atlético Mineiro,Corinthians,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28512.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Botafogo,Paysandu,2,2,2 x 2,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28513.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Coritiba,São Paulo,1,2,1 x 2,São Paulo,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28516.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Goiás,Figueirense,1,0,1 x 0,Goiás,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28515.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,Guarani,Athletico Paranaense,0,0,0 x 0,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28506.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Internacional,Fluminense,0,0,0 x 0,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28514.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,Palmeiras,Ponte Preta,3,0,3 x 0,Palmeiras,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28510.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,Paraná,Cruzeiro,2,0,2 x 0,Paraná,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28509.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,Santos,Juventude,2,1,2 x 1,Santos,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28508.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,São Caetano,Criciúma,5,0,5 x 0,São Caetano,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28507.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 8,,,Vasco da Gama,Grêmio,1,1,1 x 1,Empate,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28511.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,May 9,,,Vitória,Flamengo,5,1,5 x 1,Vitória,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28517.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,6,May 15,,,Athletico Paranaense,Santos,1,0,1 x 0,Athletico Paranaense,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28518.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,6,May 16,,,Corinthians,Guarani,1,0,1 x 0,Corinthians,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28529.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,6,May 16,,,Criciúma,Goiás,7,2,7 x 2,Criciúma,,,,,,,fora_cobertura_cbf,N,0.0,0.0,0.0,0.0,28524.0,False,False,False,,,,RSSSF,,https://rsssfbrasil.com/tablesae/br2004.htm,ok
