ano,id_campeonato_srgoool,id_tabela_srgoool,rodada,data,hora,mandante,visitante,mandante_norm,visitante_norm,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,fonte_url,status_coleta
2014,154,17080,8,2014-05-28,19:30,Criciúma,Coritiba,criciuma,coritiba,1,0,1 x 0,Criciúma,8415.0,8415.0,94660.0,59742.78,0.0,S,5,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17079,8,2014-05-28,21:00,Internacional,Chapecoense,internacional,chapecoense,2,0,2 x 0,Internacional,2824.0,2824.0,57560.0,-7805.66,0.0,S,2,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17081,8,2014-05-28,21:00,Goiás,Vitória,goias,vitoria,0,0,0 x 0,Empate,8176.0,4267.0,68435.0,28438.06,0.0,S,0,0,0,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17074,8,2014-05-28,22:00,Corinthians,Cruzeiro,corinthians,cruzeiro,1,0,1 x 0,Corinthians,17714.0,17696.0,546413.0,268790.4,0.0,S,2,0,0,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17076,8,2014-05-28,22:00,Athletico Paranaense,São Paulo,athletico paranaense,sao paulo,2,2,2 x 2,Empate,14100.0,2817.0,124660.0,26587.68,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17077,8,2014-05-28,22:00,Atlético Mineiro,Fluminense,atletico mineiro,fluminense,2,0,2 x 0,Atlético Mineiro,15447.0,15447.0,292100.0,201448.98,0.0,S,7,0,4,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17072,8,2014-05-29,19:30,Flamengo,Figueirense,flamengo,figueirense,1,1,1 x 1,Empate,11336.0,4577.0,157555.0,-102554.33,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17078,8,2014-05-29,21:00,Bahia,Santos,bahia,santos,0,2,0 x 2,Santos,16234.0,16089.0,389405.0,214547.46,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17084,9,2014-05-31,18:30,São Paulo,Atlético Mineiro,sao paulo,atletico mineiro,2,1,2 x 1,São Paulo,30380.0,27530.0,363927.0,219591.15,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17086,9,2014-05-31,21:00,Coritiba,Goiás,coritiba,goias,3,0,3 x 0,Coritiba,3127.0,3127.0,38950.0,-107323.16,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17088,9,2014-05-31,21:00,Vitória,Sport,vitoria,sport,0,1,0 x 1,Sport,5574.0,3152.0,23235.0,-30713.11,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17087,9,2014-06-01,16:00,Cruzeiro,Flamengo,cruzeiro,flamengo,3,0,3 x 0,Cruzeiro,38250.0,10283.0,323060.0,242505.48,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17089,9,2014-06-01,16:00,Grêmio,Palmeiras,gremio,palmeiras,0,0,0 x 0,Empate,22000.0,15136.0,391145.0,247603.38,0.0,S,3,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17091,9,2014-06-01,16:00,Chapecoense,Bahia,chapecoense,bahia,2,1,2 x 1,Chapecoense,7817.0,7817.0,83010.0,44468.28,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17274,28,2014-06-01,16:00,Corinthians,Botafogo,corinthians,botafogo,1,1,1 x 1,Empate,37119.0,37119.0,2616819.5,1739872.76,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17083,9,2014-06-01,18:30,Fluminense,Internacional,fluminense,internacional,1,1,1 x 1,Empate,9397.0,5690.0,77900.0,-27125.68,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17085,9,2014-06-01,18:30,Santos,Criciúma,santos,criciuma,2,0,2 x 0,Santos,11277.0,5136.0,74100.0,-17784.89,0.0,S,2,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17090,9,2014-06-01,18:30,Figueirense,Athletico Paranaense,figueirense,athletico paranaense,1,3,1 x 3,Athletico Paranaense,4608.0,4608.0,59250.0,29419.43,0.0,S,4,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17043,5,2014-06-04,21:00,Sport,Bahia,sport,bahia,1,0,1 x 0,Sport,17710.0,14177.0,255000.0,182000.74,0.0,S,6,0,6,2,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17093,10,2014-07-16,19:30,Sport,Botafogo,sport,botafogo,1,0,1 x 0,Sport,21805.0,18532.0,359200.0,260074.74,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17096,10,2014-07-16,19:30,Coritiba,Figueirense,coritiba,figueirense,0,2,0 x 2,Figueirense,10383.0,10383.0,151837.0,-56765.02,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17099,10,2014-07-16,19:30,Grêmio,Goiás,gremio,goias,0,0,0 x 0,Empate,24449.0,24449.0,813641.5,660853.59,0.0,S,1,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17092,10,2014-07-16,22:00,Flamengo,Athletico Paranaense,flamengo,athletico paranaense,1,2,1 x 2,Athletico Paranaense,11355.0,6034.0,153895.0,32305.4,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17098,10,2014-07-16,22:00,Bahia,São Paulo,bahia,sao paulo,0,2,0 x 2,São Paulo,17482.0,17482.0,567697.0,260724.78,0.0,S,4,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17100,10,2014-07-16,22:00,Criciúma,Fluminense,criciuma,fluminense,3,2,3 x 2,Criciúma,8829.0,8829.0,129790.0,90948.28,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17094,10,2014-07-17,19:30,Corinthians,Internacional,corinthians,internacional,2,1,2 x 1,Corinthians,32644.0,32644.0,2556385.5,1853986.03,0.0,S,3,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17095,10,2014-07-17,19:30,Santos,Palmeiras,santos,palmeiras,2,0,2 x 0,Santos,11824.0,11774.0,205310.0,40366.29,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17097,10,2014-07-17,21:00,Cruzeiro,Vitória,cruzeiro,vitoria,3,1,3 x 1,Cruzeiro,24161.0,24156.0,970604.0,-139328.25,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17104,11,2014-07-19,18:30,São Paulo,Chapecoense,sao paulo,chapecoense,0,1,0 x 1,Chapecoense,45414.0,42979.0,997855.0,731860.15,0.0,S,3,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17107,11,2014-07-19,18:30,Atlético Mineiro,Bahia,atletico mineiro,bahia,1,1,1 x 1,Empate,11309.0,7558.0,218545.0,62133.75,0.0,S,3,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17110,11,2014-07-19,18:30,Figueirense,Grêmio,figueirense,gremio,0,1,0 x 1,Grêmio,6461.0,6461.0,191310.0,146347.58,0.0,S,1,1,6,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17102,11,2014-07-19,21:00,Botafogo,Coritiba,botafogo,coritiba,1,0,1 x 0,Botafogo,10840.0,1271.0,17650.0,56436.83,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17105,11,2014-07-20,16:00,Palmeiras,Cruzeiro,palmeiras,cruzeiro,1,2,1 x 2,Cruzeiro,15618.0,14970.0,627637.5,305752.97,0.0,S,3,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17108,11,2014-07-20,16:00,Vitória,Corinthians,vitoria,corinthians,0,0,0 x 0,Empate,16626.0,15259.0,293520.0,148112.0,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17109,11,2014-07-20,16:00,Internacional,Flamengo,internacional,flamengo,4,0,4 x 0,Internacional,27633.0,27633.0,1466135.0,1186290.95,0.0,S,0,0,1,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17103,11,2014-07-20,18:30,Fluminense,Santos,fluminense,santos,1,0,1 x 0,Fluminense,10380.0,3750.0,52480.0,-30274.09,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17106,11,2014-07-20,18:30,Athletico Paranaense,Criciúma,athletico paranaense,criciuma,2,0,2 x 0,Athletico Paranaense,,,,,,N,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17111,11,2014-07-20,18:30,Goiás,Sport,goias,sport,0,0,0 x 0,Empate,2430.0,2430.0,50240.0,13990.67,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17115,12,2014-07-26,18:30,Santos,Chapecoense,santos,chapecoense,3,0,3 x 0,Santos,8009.0,6962.0,129685.0,19767.25,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17117,12,2014-07-26,18:30,Cruzeiro,Figueirense,cruzeiro,figueirense,5,0,5 x 0,Cruzeiro,21190.0,21190.0,926038.0,184908.84,0.0,S,0,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17120,12,2014-07-26,18:30,Criciúma,Vitória,criciuma,vitoria,1,3,1 x 3,Vitória,7355.0,7355.0,90530.0,55595.2,0.0,S,3,1,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17118,12,2014-07-26,21:00,Bahia,Internacional,bahia,internacional,0,1,0 x 1,Internacional,5221.0,5221.0,156873.5,-96979.69,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17113,12,2014-07-27,16:00,Sport,Atlético Mineiro,sport,atletico mineiro,2,1,2 x 1,Sport,20618.0,16579.0,304320.0,219574.94,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17114,12,2014-07-27,16:00,Corinthians,Palmeiras,corinthians,palmeiras,2,0,2 x 0,Corinthians,31031.0,31031.0,2206184.0,1494924.52,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17116,12,2014-07-27,16:00,Athletico Paranaense,Fluminense,athletico paranaense,fluminense,0,3,0 x 3,Fluminense,,,,,,N,3,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17121,12,2014-07-27,16:00,Goiás,São Paulo,goias,sao paulo,2,1,2 x 1,Goiás,12847.0,12845.0,538155.0,365396.72,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17112,12,2014-07-27,18:30,Flamengo,Botafogo,flamengo,botafogo,1,0,1 x 0,Flamengo,45099.0,43412.0,1499250.0,434585.36,0.0,S,4,1,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17119,12,2014-07-27,18:30,Grêmio,Coritiba,gremio,coritiba,2,3,2 x 3,Coritiba,19944.0,19944.0,774760.0,626705.98,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17122,13,2014-08-02,18:30,Botafogo,Cruzeiro,botafogo,cruzeiro,1,1,1 x 1,Empate,12851.0,11975.0,419650.0,143685.49,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17124,13,2014-08-02,18:30,São Paulo,Criciúma,sao paulo,criciuma,1,1,1 x 1,Empate,48334.0,46512.0,1243465.0,950902.32,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17128,13,2014-08-02,21:00,Vitória,Grêmio,vitoria,gremio,2,1,2 x 1,Vitória,11617.0,10637.0,161743.0,54681.57,0.0,S,0,0,0,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17125,13,2014-08-03,16:00,Palmeiras,Bahia,palmeiras,bahia,1,1,1 x 1,Empate,15670.0,15206.0,632037.5,315682.76,0.0,S,3,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17126,13,2014-08-03,16:00,Coritiba,Corinthians,coritiba,corinthians,0,0,0 x 0,Empate,21296.0,21296.0,737006.5,442640.5,0.0,S,3,0,3,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17130,13,2014-08-03,16:00,Figueirense,Sport,figueirense,sport,3,0,3 x 0,Figueirense,5520.0,5520.0,71335.0,40173.08,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17131,13,2014-08-03,16:00,Chapecoense,Flamengo,chapecoense,flamengo,1,0,1 x 0,Chapecoense,12473.0,12473.0,272065.0,210594.53,0.0,S,4,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17123,13,2014-08-03,18:30,Fluminense,Goiás,fluminense,goias,2,0,2 x 0,Fluminense,37580.0,34992.0,705250.0,302957.94,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17127,13,2014-08-03,18:30,Atlético Mineiro,Athletico Paranaense,atletico mineiro,athletico paranaense,3,1,3 x 1,Atlético Mineiro,12307.0,8663.0,237670.0,63872.13,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17129,13,2014-08-03,18:30,Internacional,Santos,internacional,santos,1,0,1 x 0,Internacional,20258.0,20258.0,710090.0,480647.75,0.0,S,5,1,3,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17101,10,2014-08-06,21:00,Chapecoense,Atlético Mineiro,chapecoense,atletico mineiro,1,1,1 x 1,Empate,9426.0,9426.0,119530.0,75741.73,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17138,14,2014-08-09,18:30,Bahia,Goiás,bahia,goias,1,0,1 x 0,Bahia,8085.0,8085.0,232251.0,-3922.41,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17140,14,2014-08-09,18:30,Criciúma,Cruzeiro,criciuma,cruzeiro,0,0,0 x 0,Empate,9521.0,9521.0,136390.0,95721.56,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17133,14,2014-08-09,21:00,Fluminense,Coritiba,fluminense,coritiba,1,1,1 x 1,Empate,32696.0,24768.0,495170.0,223940.74,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17132,14,2014-08-10,16:00,Flamengo,Sport,flamengo,sport,1,0,1 x 0,Flamengo,37822.0,35583.0,1151285.0,293311.31,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17135,14,2014-08-10,16:00,Santos,Corinthians,santos,corinthians,0,1,0 x 1,Corinthians,12363.0,12329.0,357125.0,143133.94,0.0,S,4,1,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17136,14,2014-08-10,16:00,Athletico Paranaense,Botafogo,athletico paranaense,botafogo,2,0,2 x 0,Athletico Paranaense,,,,,,N,0,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17139,14,2014-08-10,16:00,Internacional,Grêmio,internacional,gremio,2,0,2 x 0,Internacional,32643.0,32643.0,1572200.0,1269005.56,0.0,S,3,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17134,14,2014-08-10,18:30,São Paulo,Vitória,sao paulo,vitoria,3,1,3 x 1,São Paulo,31624.0,29115.0,869534.0,462633.08,0.0,S,6,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17137,14,2014-08-10,18:30,Atlético Mineiro,Palmeiras,atletico mineiro,palmeiras,2,1,2 x 1,Atlético Mineiro,16690.0,14089.0,460980.0,207297.14,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17141,14,2014-08-10,18:30,Chapecoense,Figueirense,chapecoense,figueirense,0,1,0 x 1,Figueirense,8595.0,8595.0,102425.0,60270.51,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17151,15,2014-08-16,18:30,Goiás,Internacional,goias,internacional,0,1,0 x 1,Internacional,4271.0,4256.0,163620.0,96584.73,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17144,15,2014-08-16,21:00,Corinthians,Bahia,corinthians,bahia,1,1,1 x 1,Empate,30819.0,30819.0,2096556.5,1380606.55,0.0,S,1,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17145,15,2014-08-17,16:00,Palmeiras,São Paulo,palmeiras,sao paulo,1,2,1 x 2,São Paulo,20658.0,20267.0,822057.5,424336.96,0.0,S,2,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17146,15,2014-08-17,16:00,Coritiba,Flamengo,coritiba,flamengo,0,1,0 x 1,Flamengo,13521.0,13521.0,320590.5,73110.74,0.0,S,3,1,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17147,15,2014-08-17,16:00,Cruzeiro,Santos,cruzeiro,santos,3,0,3 x 0,Cruzeiro,39215.0,39215.0,2047658.0,643364.84,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17148,15,2014-08-17,16:00,Vitória,Chapecoense,vitoria,chapecoense,0,0,0 x 0,Empate,11595.0,10897.0,162781.0,62130.31,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17149,15,2014-08-17,16:00,Grêmio,Criciúma,gremio,criciuma,2,0,2 x 0,Grêmio,27112.0,27112.0,1014274.0,834023.89,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17142,15,2014-08-17,18:30,Botafogo,Fluminense,botafogo,fluminense,2,0,2 x 0,Botafogo,29185.0,29185.0,2252700.0,585205.0,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17143,15,2014-08-17,18:30,Sport,Athletico Paranaense,sport,athletico paranaense,1,1,1 x 1,Empate,18516.0,13223.0,229450.0,163892.24,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17150,15,2014-08-17,18:30,Figueirense,Atlético Mineiro,figueirense,atletico mineiro,2,2,2 x 2,Empate,7196.0,7196.0,99270.0,64140.05,0.0,S,6,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17153,16,2014-08-20,19:30,Sport,Palmeiras,sport,palmeiras,2,1,2 x 1,Sport,34094.0,21802.0,624665.0,478991.29,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17155,16,2014-08-20,19:30,Santos,Athletico Paranaense,santos,athletico paranaense,2,0,2 x 0,Santos,5922.0,4612.0,129285.0,6385.62,0.0,S,0,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17160,16,2014-08-20,19:30,Figueirense,Botafogo,figueirense,botafogo,1,0,1 x 0,Figueirense,6823.0,6823.0,94145.0,59778.05,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17156,16,2014-08-20,21:00,Coritiba,Vitória,coritiba,vitoria,2,0,2 x 0,Coritiba,6192.0,6192.0,80203.5,-86254.17,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17158,16,2014-08-20,21:00,Bahia,Criciúma,bahia,criciuma,0,0,0 x 0,Empate,9926.0,9926.0,263916.0,10970.55,0.0,S,2,0,5,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17152,16,2014-08-20,22:00,Flamengo,Atlético Mineiro,flamengo,atletico mineiro,2,1,2 x 1,Flamengo,39429.0,37726.0,1113815.0,272097.88,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17159,16,2014-08-20,22:00,Internacional,São Paulo,internacional,sao paulo,0,1,0 x 1,São Paulo,29267.0,29267.0,982625.0,710755.06,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17161,16,2014-08-20,22:00,Chapecoense,Fluminense,chapecoense,fluminense,1,0,1 x 0,Chapecoense,8817.0,8817.0,114110.0,71596.08,0.0,S,2,0,4,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17154,16,2014-08-21,19:30,Corinthians,Goiás,corinthians,goias,5,2,5 x 2,Corinthians,26486.0,26486.0,1465164.0,801052.37,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17157,16,2014-08-21,20:30,Cruzeiro,Grêmio,cruzeiro,gremio,1,0,1 x 0,Cruzeiro,32296.0,32294.0,1413807.0,228192.12,0.0,S,5,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17162,17,2014-08-23,18:30,Botafogo,Chapecoense,botafogo,chapecoense,1,0,1 x 0,Botafogo,17435.0,15909.0,273615.0,60665.63,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17167,17,2014-08-23,18:30,Atlético Mineiro,Internacional,atletico mineiro,internacional,1,0,1 x 0,Atlético Mineiro,20050.0,19732.0,299430.0,70746.92,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17165,17,2014-08-23,21:00,Palmeiras,Coritiba,palmeiras,coritiba,1,0,1 x 0,Palmeiras,19002.0,18461.0,715310.0,376156.87,0.0,S,6,0,4,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17163,17,2014-08-24,16:00,Fluminense,Sport,fluminense,sport,4,0,4 x 0,Fluminense,16559.0,11631.0,227210.0,66151.13,0.0,S,1,0,0,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17164,17,2014-08-24,16:00,São Paulo,Santos,sao paulo,santos,2,1,2 x 1,São Paulo,34129.0,31159.0,955453.0,525385.42,0.0,S,5,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17168,17,2014-08-24,16:00,Vitória,Figueirense,vitoria,figueirense,0,1,0 x 1,Figueirense,8910.0,7112.0,57978.0,-194.53,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17169,17,2014-08-24,16:00,Grêmio,Corinthians,gremio,corinthians,2,1,2 x 1,Grêmio,30117.0,30117.0,1041801.05,857279.53,0.0,S,2,0,3,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17170,17,2014-08-24,16:00,Criciúma,Flamengo,criciuma,flamengo,0,2,0 x 2,Flamengo,14516.0,14516.0,399535.0,327341.92,0.0,S,2,1,0,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17166,17,2014-08-24,18:30,Athletico Paranaense,Bahia,athletico paranaense,bahia,0,0,0 x 0,Empate,,,,,,N,1,0,1,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17171,17,2014-08-24,18:30,Goiás,Cruzeiro,goias,cruzeiro,0,1,0 x 1,Cruzeiro,5167.0,5163.0,207470.0,125588.12,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17175,18,2014-08-30,18:30,Palmeiras,Internacional,palmeiras,internacional,0,1,0 x 1,Internacional,31656.0,31178.0,735345.0,379561.73,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17177,18,2014-08-30,18:30,Cruzeiro,Chapecoense,cruzeiro,chapecoense,4,2,4 x 2,Cruzeiro,26684.0,26682.0,1203320.0,334965.75,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17172,18,2014-08-31,16:00,Botafogo,Santos,botafogo,santos,1,0,1 x 0,Botafogo,13843.0,12221.0,231585.0,22551.33,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17173,18,2014-08-31,16:00,Sport,Criciúma,sport,criciuma,2,0,2 x 0,Sport,15556.0,11968.0,202760.0,142227.84,0.0,S,3,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17174,18,2014-08-31,16:00,Corinthians,Fluminense,corinthians,fluminense,1,1,1 x 1,Empate,34889.0,34889.0,2519703.0,1670959.38,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17176,18,2014-08-31,16:00,Coritiba,Atlético Mineiro,coritiba,atletico mineiro,0,0,0 x 0,Empate,6950.0,6950.0,112766.5,-55497.64,0.0,S,2,0,4,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17180,18,2014-08-31,16:00,Figueirense,São Paulo,figueirense,sao paulo,1,1,1 x 1,Empate,15803.0,15803.0,317880.0,259175.19,0.0,S,1,0,2,1,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
2014,154,17178,18,2014-08-31,18:30,Vitória,Flamengo,vitoria,flamengo,1,2,1 x 2,Flamengo,15703.0,14477.0,260577.0,123753.96,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2014/Brasileirao/Serie-A,ok
