ano,id_campeonato_srgoool,posicao,time,time_norm,pts,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo_gols,cartoes_amarelos,cartoes_vermelhos,aproveitamento,ingressos,publico_pagante,renda_bruta,renda_liquida,publico_informado,fonte_url,status_coleta
2018,468,8,Cruzeiro,cruzeiro,53,38,14,11,13,34,34,0,99,2,46.5,261892,256892,6018847.5,2405247.4400000004,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,9,Botafogo,botafogo,51,38,13,12,13,38,46,-8,90,5,44.7,229417,219824,3273742.5,-3280251.330000001,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,10,Santos,santos,50,38,13,11,14,46,40,6,88,4,43.9,200939,200939,5417214.0,1070364.67,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,11,Bahia,bahia,48,38,12,12,14,39,41,-2,85,5,42.1,375444,366991,7252125.5,3184779.77,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,12,Fluminense,fluminense,45,38,12,9,17,32,46,-14,87,5,39.5,293878,274720,7760832.5,-3533799.4,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,13,Corinthians,corinthians,44,38,11,11,16,34,35,-1,77,3,38.6,595981,595981,25376680.15,16019081.340000002,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,14,Chapecoense,chapecoense,44,38,11,11,16,34,50,-16,74,3,38.6,178446,178446,4866815.0,3376733.35,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,15,Ceará,ceara,44,38,10,14,14,32,38,-6,91,3,38.6,545070,533496,9238633.0,5040321.739999999,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,16,Vasco,vasco,43,38,10,13,15,41,48,-7,101,9,37.7,300160,282733,9474740.0,921456.78,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,17,América Mineiro,america mineiro,40,38,10,10,18,30,47,-17,84,8,35.1,125585,93057,1105212.0,-1031179.6800000002,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,18,Sport,sport,39,38,11,9,18,35,57,-22,78,4,36.8,217137,217137,3881225.0,2090974.8699999996,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,19,Vitória,vitoria,37,38,9,10,19,36,63,-27,108,7,32.5,198391,174455,1831619.0,518631.24,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2018,468,20,Paraná,parana,23,38,4,11,23,18,57,-39,98,9,20.2,118236,118236,4716505.0,2385122.09,,https://www.srgoool.com.br/plugin/2018/Brasileirao/Serie-A,ok
2019,566,1,Flamengo,flamengo,90,38,28,6,4,86,37,49,90,3,78.9,1057660,1045477,53475752.7,26262073.569999993,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,2,Santos,santos,74,38,22,8,8,60,33,27,110,12,64.9,195860,195830,7425067.5,3194826.4600000004,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,3,Palmeiras,palmeiras,74,38,21,11,6,61,32,29,78,5,64.9,531899,531269,29510234.200000003,17795079.509999998,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,4,Grêmio,gremio,65,38,19,8,11,64,39,25,80,2,57.0,339690,316309,11523137.0,8619869.61,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,5,Athletico Paranaense,athletico paranaense,64,38,18,10,10,51,32,19,83,2,56.1,287182,287182,8047985.0,2915156.66,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,6,São Paulo,sao paulo,63,38,17,12,9,39,30,9,87,7,55.3,559203,559203,23997819.0,15919808.909999998,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,7,Internacional,internacional,57,38,16,9,13,44,39,5,98,3,50.0,376664,376664,15053367.0,10295865.840000002,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,8,Corinthians,corinthians,56,38,14,14,10,42,34,8,72,2,49.1,625071,624261,31554927.44,19550991.799999997,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,9,Fortaleza,fortaleza,53,38,15,8,15,50,49,1,84,13,46.5,646748,626996,9109310.0,2951404.0999999996,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,10,Goiás,goias,52,38,15,7,16,46,64,-18,86,7,45.6,257414,256625,7951155.0,5097745.83,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,11,Bahia,bahia,49,38,12,13,13,44,43,1,65,6,43.0,511166,500439,9798807.5,4121769.3300000015,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,12,Vasco,vasco,49,38,12,13,13,39,45,-6,105,5,43.0,406412,388523,17760191.0,5920739.849999999,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,13,Atlético Mineiro,atletico mineiro,48,38,13,9,16,45,49,-4,69,5,42.1,314720,289861,4919172.0,-397588.2200000001,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,14,Fluminense,fluminense,46,38,12,10,16,38,46,-8,87,12,40.4,429250,383977,9791060.0,-1743173.1400000001,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,15,Botafogo,botafogo,43,38,13,4,21,31,45,-14,94,3,37.7,315322,302512,7983690.7,-1421040.02,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,16,Ceará,ceara,39,38,10,9,19,36,41,-5,85,3,34.2,497995,494191,8215299.0,2773419.840000001,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,17,Cruzeiro,cruzeiro,36,38,7,15,16,27,46,-19,81,6,31.6,435766,426335,7452769.5,1218657.07,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,18,CSA,csa,32,38,8,8,22,24,58,-34,90,4,28.1,203539,203419,6730566.0,3521519.22,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,19,Chapecoense,chapecoense,32,38,7,11,20,31,52,-21,80,6,28.1,114071,114071,4562352.5,1372421.2300000002,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,20,Avaí,avai,20,38,3,11,24,18,62,-44,79,10,17.5,146384,146384,7017940.9,422893.09,,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2020,633,1,Flamengo,flamengo,71,38,21,8,9,68,48,20,90,4,62.3,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,2,Internacional,internacional,70,38,20,10,8,61,35,26,91,9,61.4,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,3,Atlético Mineiro,atletico mineiro,68,38,20,8,10,64,45,19,72,6,59.6,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,4,São Paulo,sao paulo,66,38,18,12,8,59,41,18,95,2,57.9,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,5,Fluminense,fluminense,64,38,18,10,10,55,42,13,85,5,56.1,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,6,Grêmio,gremio,59,38,14,17,7,53,40,13,70,8,51.8,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,7,Palmeiras,palmeiras,58,38,15,13,10,51,37,14,96,5,50.9,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,8,Santos,santos,54,38,14,12,12,52,51,1,87,6,47.4,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,9,Athletico Paranaense,athletico paranaense,53,38,15,8,15,38,36,2,82,5,46.5,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,10,Bragantino,bragantino,53,38,13,14,11,50,40,10,81,4,46.5,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,11,Ceará,ceara,52,38,14,10,14,54,51,3,91,10,45.6,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,12,Corinthians,corinthians,51,38,13,12,13,45,45,0,83,10,44.7,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,13,Atlético Goianiense,atletico goianiense,50,38,12,14,12,40,45,-5,82,6,43.9,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,14,Bahia,bahia,44,38,12,8,18,48,59,-11,87,8,38.6,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,15,Sport,sport,42,38,12,6,20,31,50,-19,98,7,36.8,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,16,Fortaleza,fortaleza,41,38,10,11,17,34,44,-10,81,11,36.0,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,17,Vasco,vasco,41,38,10,11,17,37,56,-19,87,7,36.0,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,18,Goiás,goias,37,38,9,10,19,41,63,-22,117,6,32.5,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,19,Coritiba,coritiba,31,38,7,10,21,31,54,-23,82,8,27.2,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2020,633,20,Botafogo,botafogo,27,38,5,12,21,32,62,-30,72,6,23.7,0,0,0.0,0.0,,https://www.srgoool.com.br/plugin/2020/Brasileirao/Serie-A,ok
2021,709,1,Atlético Mineiro,atletico mineiro,84,38,26,6,6,67,34,33,82,4,73.7,368693,368693,29982020.05,22252215.98,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,2,Flamengo,flamengo,71,38,21,8,9,69,36,33,82,4,62.3,220911,207090,8510730.0,935159.3799999999,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,3,Palmeiras,palmeiras,66,38,20,6,12,58,43,15,85,11,57.9,111145,111145,6719750.48,4021150.02,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,4,Fortaleza,fortaleza,58,38,17,7,14,44,45,-1,95,7,50.9,176307,176307,3656143.0,1378992.06,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,5,Corinthians,corinthians,57,38,15,12,11,40,36,4,61,3,50.0,261299,261299,14579192.7,8554192.44,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,6,Bragantino,bragantino,56,38,14,14,10,55,46,9,95,3,49.1,20646,20646,553815.0,-242504.30999999997,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,7,Fluminense,fluminense,54,38,15,9,14,38,38,0,91,4,47.4,124604,104309,3711567.5,-1464352.1299999997,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,8,América Mineiro,america mineiro,53,38,13,14,11,41,37,4,66,1,46.5,11428,11428,232037.5,-359116.61000000004,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,9,Atlético Goianiense,atletico goianiense,53,38,13,14,11,33,36,-3,96,7,46.5,38949,38949,619115.0,274505.95999999996,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,10,Santos,santos,50,38,12,14,12,35,40,-5,103,4,43.9,75710,75710,1399720.0,2315.8800000000083,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,11,Ceará,ceara,50,38,11,17,10,39,38,1,90,5,43.9,150002,150002,2317687.0,630590.1699999999,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,12,Internacional,internacional,48,38,12,12,14,44,42,2,106,11,42.1,109764,109764,5599923.0,3948385.4899999998,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,13,São Paulo,sao paulo,48,38,11,15,12,31,39,-8,100,7,42.1,225908,225908,8459559.0,5395040.290000001,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,14,Athletico Paranaense,athletico paranaense,47,38,13,8,17,41,45,-4,87,5,41.2,77198,77198,2307480.0,695125.25,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,15,Cuiabá,cuiaba,47,38,10,17,11,34,37,-3,84,7,41.2,71456,71456,3397690.15,1815747.2399999998,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,16,Juventude,juventude,46,38,11,13,14,36,44,-8,93,4,40.4,43524,43524,1161430.0,663664.72,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,17,Grêmio,gremio,43,38,12,7,19,44,51,-7,110,7,37.7,80748,80748,3326698.0,2096741.81,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,18,Bahia,bahia,43,38,11,10,17,42,51,-9,94,5,37.7,148110,146833,3013284.0,1209353.42,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,19,Sport,sport,38,38,9,11,18,24,37,-13,94,5,33.3,31640,31640,1294215.0,965928.06,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2021,709,20,Chapecoense,chapecoense,15,38,1,12,25,27,67,-40,82,10,13.2,13911,13911,524477.5,-156769.95,,https://www.srgoool.com.br/plugin/2021/Brasileirao/Serie-A,ok
2022,821,1,Palmeiras,palmeiras,81,38,23,12,3,66,27,39,84,6,71.1,682910,682910,45421019.56,33720379.96,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,2,Internacional,internacional,73,38,20,13,5,58,31,27,94,5,64.0,435144,435144,20329302.0,15192900.360000001,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,3,Fluminense,fluminense,70,38,21,7,10,63,41,22,85,11,61.4,632899,536987,16859882.5,552827.1100000001,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,4,Corinthians,corinthians,65,38,18,11,9,44,36,8,84,6,57.0,736636,736636,46369062.25,29128077.229999997,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,5,Flamengo,flamengo,62,38,18,8,12,60,39,21,83,4,54.4,1007500,983381,47704419.0,20936993.539999995,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,6,Athletico Paranaense,athletico paranaense,58,38,16,10,12,48,48,0,95,4,50.9,355021,355021,10222210.0,2537238.54,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,7,Atlético Mineiro,atletico mineiro,58,38,15,13,10,45,37,8,94,3,50.9,485984,485984,19168137.49,9289860.9,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,8,Fortaleza,fortaleza,55,38,15,10,13,46,39,7,88,8,48.2,626267,626267,11043596.0,3920794.4399999995,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,9,São Paulo,sao paulo,54,38,13,15,10,55,42,13,102,9,47.4,572517,572517,25534769.0,17170537.580000002,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,10,América Mineiro,america mineiro,53,38,15,8,15,40,40,0,88,5,46.5,48405,48405,2171957.6,108104.96000000002,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,11,Botafogo,botafogo,53,38,15,8,15,41,43,-2,99,6,46.5,539682,362236,10689768.0,2041661.05,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,12,Santos,santos,47,38,12,11,15,44,41,3,102,7,41.2,225046,225046,8186393.75,3141768.34,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,13,Goiás,goias,46,38,11,13,14,40,53,-13,117,8,40.4,168048,168048,4313735.0,2715342.89,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,14,Bragantino,bragantino,44,38,11,11,16,49,59,-10,93,7,38.6,90607,90607,2494755.0,-174925.07,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,15,Coritiba,coritiba,42,38,12,6,20,39,60,-21,113,12,36.8,391549,391549,7982720.0,-156183.1,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,16,Cuiabá,cuiaba,41,38,10,11,17,31,42,-11,82,11,36.0,241396,241396,12055730.02,7753298.6400000015,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,17,Ceará,ceara,37,38,7,16,15,34,41,-7,127,10,32.5,525085,518006,8047354.0,2803667.67,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,18,Atlético Goianiense,atletico goianiense,36,38,8,12,18,39,57,-18,104,9,31.6,119488,119486,4080150.0,2877686.57,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,19,Avaí,avai,35,38,9,8,21,34,60,-26,102,4,30.7,153821,153821,6028794.0,866125.61,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2022,821,20,Juventude,juventude,22,38,3,13,22,29,69,-40,112,8,19.3,63010,63010,2205965.0,753826.01,,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,ok
2023,967,1,Palmeiras,palmeiras,70,38,20,10,8,64,33,31,101,7,61.4,630174,630174,45913023.53000001,31963411.159999996,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,2,Grêmio,gremio,68,38,21,5,12,63,56,7,98,6,59.6,596319,596319,41833455.0,32105218.22,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,3,Atlético Mineiro,atletico mineiro,66,38,19,9,10,52,32,20,115,7,57.9,531801,531801,31257993.049999997,15798162.13,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,4,Flamengo,flamengo,66,38,19,9,10,56,42,14,89,5,57.9,1052782,1035482,69555166.5,31758440.95,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,5,Botafogo,botafogo,64,38,18,10,10,58,37,21,95,8,56.1,577582,507130,24140293.0,3856245.59,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,6,Bragantino,bragantino,62,38,17,11,10,49,35,14,110,7,54.4,114870,114870,4413725.0,619835.4700000001,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,7,Fluminense,fluminense,56,38,16,8,14,51,47,4,130,12,49.1,724868,565877,25904767.5,4655594.26,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,8,Athletico Paranaense,athletico paranaense,56,38,14,14,10,51,43,8,113,4,49.1,423374,423374,18560780.0,5616820.869999998,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,9,Internacional,internacional,55,38,15,10,13,46,45,1,113,6,48.2,519185,519185,23306620.0,16972350.750000004,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,10,Fortaleza,fortaleza,54,38,15,9,14,45,44,1,100,2,47.4,622949,622949,10722226.0,3534910.1500000004,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,11,São Paulo,sao paulo,53,38,14,11,13,40,38,2,107,7,46.5,832196,832196,47780667.5,35174601.190000005,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,12,Cuiabá,cuiaba,51,38,14,9,15,40,39,1,100,4,44.7,279319,279319,14867405.0,8440936.569999998,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,13,Corinthians,corinthians,50,38,12,14,12,47,48,-1,95,3,43.9,691073,691073,42912860.269999996,25062067.27,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,14,Cruzeiro,cruzeiro,47,38,11,14,13,35,32,3,101,6,41.2,527528,527528,25853519.75,15994075.530000003,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,15,Vasco,vasco,45,38,12,9,17,41,51,-10,104,8,39.5,415430,395202,21532121.0,6635141.77,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,16,Bahia,bahia,44,38,12,8,18,50,53,-3,96,8,38.6,693127,693127,22585416.520000003,11761172.339999998,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,17,Santos,santos,43,38,11,10,17,39,64,-25,102,9,37.7,182206,182206,8369552.5,2599883.0300000003,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,18,Goiás,goias,38,38,9,11,18,36,53,-17,109,8,33.3,146257,146257,5045215.0,2955827.86,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,19,Coritiba,coritiba,30,38,8,6,24,41,73,-32,120,8,26.3,364917,364917,11961675.0,637923.7,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2023,967,20,América Mineiro,america mineiro,24,38,5,9,24,42,81,-39,86,11,21.1,93750,93750,7342345.5,4189753.43,,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,ok
2024,1120,1,Botafogo,botafogo,79,38,23,10,5,59,29,30,107,7,69.3,552530,489731,33948078.0,7002636.380000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,2,Palmeiras,palmeiras,73,38,22,7,9,60,33,27,106,8,64.0,595237,595237,49509850.93000001,33913696.88,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,3,Flamengo,flamengo,70,38,20,10,8,61,42,19,75,4,61.4,992993,970602,59579263.5,21910628.85,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,4,Fortaleza,fortaleza,68,38,19,11,8,53,39,14,107,10,59.6,591382,591382,12874175.0,3618889.97,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,5,Internacional,internacional,65,38,18,11,9,53,36,17,103,6,57.0,585584,585584,28906272.5,22128254.759999998,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,6,São Paulo,sao paulo,59,38,17,8,13,53,43,10,111,7,51.8,758157,758157,45198850.5,29990582.649999995,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,7,Corinthians,corinthians,56,38,15,11,12,54,45,9,116,10,49.1,828501,828501,48476459.5,26754204.569999997,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,8,Bahia,bahia,53,38,15,8,15,49,49,0,86,1,46.5,684409,684409,24226601.32,9793849.540000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,9,Cruzeiro,cruzeiro,52,38,14,10,14,43,41,2,100,8,45.6,540511,540511,26914666.85,15683567.43,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,10,Vasco,vasco,50,38,14,8,16,43,56,-13,94,7,43.9,404164,384719,25055697.0,6271387.779999999,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,11,Vitória,vitoria,47,38,13,8,17,45,52,-7,110,7,41.2,441731,441731,12229085.0,4764000.970000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,12,Atlético Mineiro,atletico mineiro,47,38,11,14,13,47,54,-7,109,14,41.2,463380,463380,28839348.479999997,19161255.589999996,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,13,Fluminense,fluminense,46,38,12,10,16,33,39,-6,118,13,40.4,738270,611240,25519499.0,648363.6100000003,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,14,Grêmio,gremio,45,38,12,9,17,44,50,-6,93,8,39.5,387680,386556,24562866.0,16540811.160000004,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,15,Juventude,juventude,45,38,11,12,15,48,59,-11,106,14,39.5,164750,164750,9009682.0,6109479.420000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,16,Bragantino,bragantino,44,38,10,14,14,44,48,-4,109,7,38.6,113746,113746,4851305.0,1389761.1500000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,17,Athletico Paranaense,athletico paranaense,42,38,11,9,18,40,46,-6,98,10,36.8,575957,575957,20925900.0,15849283.180000002,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,18,Criciúma,criciuma,38,38,9,11,18,42,61,-19,98,6,33.3,259676,259676,11957020.0,-1376071.6400000001,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,19,Atlético Goianiense,atletico goianiense,30,38,7,9,22,29,58,-29,105,14,26.3,136189,136189,9383950.0,7144657.939999999,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2024,1120,20,Cuiabá,cuiaba,30,38,6,12,20,29,49,-20,118,2,26.3,108916,108916,8512665.05,3779456.5300000003,,https://www.srgoool.com.br/plugin/2024/Brasileirao/Serie-A,ok
2025,1182,1,Flamengo,flamengo,79,38,23,10,5,78,27,51,78,5,69.3,1131351,1112519,81773984.0,47014391.76,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,2,Palmeiras,palmeiras,76,38,23,7,8,66,33,33,86,8,66.7,663772,663772,47680680.99999999,31581482.86,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,3,Cruzeiro,cruzeiro,70,38,19,13,6,55,31,24,105,5,61.4,762999,762999,44959741.96,37012254.37,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,4,Mirassol,mirassol,67,38,18,13,7,63,39,24,93,3,58.8,119444,119444,7427960.0,3705936.5600000005,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,5,Fluminense,fluminense,64,38,19,7,12,50,39,11,82,5,56.1,577676,507761,24651439.5,7630453.0600000005,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,6,Botafogo,botafogo,63,38,17,12,9,58,38,20,93,6,55.3,357662,280677,15519520.0,-1754387.3,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,7,Bahia,bahia,60,38,17,9,12,50,46,4,86,6,52.6,725039,725039,26505687.0,8932411.48,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
